,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46823,6332,,Amazon DynamoDB,Developing with Amazon DynamoDB (Indonesian),Deskripsi kurikulumAmazon DynamoDB menggambarkan pergeseran paradigma dari basis data relasional dalam hal manajemen  penggunaan  dan desain skema  Untuk memanfaatkan DynamoDB dan rangkaian fiturnya secara maksimal  developer dan arsitek perlu memahami bagaimana aplikasi berinteraksi secara terprogram dengan tabel DynamoDB dan datanya  Kurikulum digital ini mengajarkan Anda cara aplikasi berinteraksi dengan Amazon DynamoDB  layanan basis data NoSQL yang terkelola sepenuhnya  melalui API dan layanan AWS terkait  Anda akan mempelajari cara membuat dan berinteraksi dengan tabel dan indeks DynamoDB serta cara mengoptimalkan basis data untuk monitoring  kinerja  dan keamanan  Anda juga akan mempelajari cara merancang aplikasi menggunakan prinsip desain DynamoDB  Konsep disajikan melalui storytelling dengan developer senior dan developer junior bertemu dalam serangkaian sesi mentoring  Kurikulum mencakup contoh kode untuk membantu Anda menerapkan pola desain dan solusi yang dibahas  Tingkat kurikulum  Menengah  Durasi  Kursus  6 5 jam   Opsional  Lab mandiri  5 jamAktivitasKurikulum ini mencakup kursus dengan pelajaran interaktif  termasuk teks  animasi  demonstrasi video  tes pengetahuan interaktif  penilaian  dan lab mandiri opsional  berbayar Tujuan kurikulumDalam kurikulum ini  Anda akan mempelajari  Membuat tabel DynamoDB dan mengubah kontennya menggunakan AWS CLI dan AWS SDK  Menjelaskan kasus penggunaan untuk indeks sekunder di DynamoDB  Memahami model konsistensi baca DynamoDB dan dampaknya terhadap biaya dan kinerja  Mengelola mode kapasitas baca tulis untuk tabel secara terprogram  Melakukan deploy kebijakan penskalaan yang sesuaiAudiens yang ditujuKurikulum ini ditujukan untuk  Developer yang tertarik mempelajari cara bekerja dengan basis data non relasional di cloud  dan khususnya Amazon DynamoDB  Arsitek basis data  Teknisi dataPrasyaratKami merekomendasikan peserta kurikulum ini  Memiliki pemahaman tentang DynamoDB dan fitur fiturnya  Memiliki pengalaman kerja dengan desain basis data atau praktik pemodelan data untuk basis data nilai kunci  Menyelesaikan setidaknya satu pelatihan digital  Pengenalan Layanan Amazon DynamoDB atau Primer Layanan Amazon DynamoDB  Memiliki pengalaman kerja dengan merancang dan mengembangkan di AWS serta merencanakan dan mendesain basis data di AWS  Memiliki pengetahuan tentang satu atau lebih bahasa pemrograman tingkat tinggi  Python  Java  Node js  atau  NET Garis besar kurikulumPengenalan kurikulum  Tujuan kurikulum  Navigasi kursusKursus 1  Menjelajahi DynamoDB API dan AWS SDK  Pelajaran 1  Memahami dasar dasar DynamoDB  Pelajaran 2  Menggunakan AWS CLI dengan DynamoDB API  Pelajaran 3  Berinteraksi dengan DynamoDB menggunakan AWS SDK  Tes pengetahuan tingkat kursusKursus 2  Bekerja dengan Indeks di DynamoDB  Pelajaran 1  Menggunakan indeks sekunder  Pelajaran 2  Berinteraksi dengan tabel DynamoDB menggunakan indeks sekunder  Pelajaran 3  Mengoptimalkan indeks untuk efisiensi  Tes pengetahuan tingkat kursusKursus 3  Mengelola Konsistensi  Kapasitas  dan Kinerja di DynamoDB  Pelajaran 1  Mengelola konsistensi di DynamoDB  Pelajaran 2  Mengelola kapasitas di DynamoDB  Pelajaran 3  Mengelola kinerja di DynamoDB  Tes pengetahuan tingkat kursusKursus 4  Mengelola Aplikasi DynamoDB dalam Skala Besar  Pelajaran 1  Menerapkan Keamanan  Pelajaran 2  Membangun Alur Kerja Berbasis Event  Pelajaran 3  Memastikan Ketersediaan Tinggi  Tes pengetahuan tingkat kursusKursus 5  Pemantauan dan Optimasi Lanjutan dengan DynamoDB  Pelajaran 1  Pemantauan  Pelajaran 2  Menangani Kesalahan  Pelajaran 3  Optimasi  Tes pengetahuan tingkat kursusKursus 6  Merancang Aplikasi dan Tabel untuk DynamoDB  Pelajaran 1  Pertimbangan Tabel dan Desain Aplikasi  Tes pengetahuan tingkat kursusCurriculum Post Assessment  Game show  What s the Key  Pemanasan dengan pertanyaan langsung  Tantangan dengan studi kasus,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/developing-with-amazon-dynamodb-indonesian-72206
46832,6341,,-1,Amazon Simple Storage Service (Amazon S3) Business Continuity and Disaster Recovery (Indonesian),Bencana  seperti kegagalan pusat data  serangan cyber  atau bahkan kesalahan pengguna dapat menyebabkan kehilangan data atau korupsi  Menerapkan kelangsungan bisnis dan strategi pemulihan bencana dapat membantu Anda pulih dari bencana dan kehilangan data dan melanjutkan operasi dengan gangguan sesedikit mungkin  Dalam kursus ini  Anda belajar bagaimana menerapkan fitur Amazon S3  seperti replikasi data  versioning  dan S3 Object Lock untuk memenuhi kebutuhan kelangsungan bisnis Anda dan rencana pemulihan bencana Tingkat kursus  LanjutanDurasi  50 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKurikulum ini mencakup pelajaran interaktif  demonstrasi  dan tes pengetahuan Tujuan kursusDalam kursus ini  Anda akan belajar Gunakan versioning untuk memulihkan dari tindakan pengguna yang tidak diinginkanGunakan S3 Object Lock untuk melindungi objek dari penghapusanMenerapkan replikasi objek untuk mencegah kehilangan dataSasaran pesertaKursus ini ditujukan untuk Perancang cloudPerancang penyimpananDeveloperTeknisi operasiPrasyaratPeserta kursus ini disarankan telah Menyelesaikan Berarsitektur di AWS atau pengalaman yang setaraMenyelesaikan Penawaran Penyimpanan AWSMenyelesaikan Memulai Amazon Simple Storage Service  Amazon S3 Kerangka kursusBagian 1  PendahuluanPetunjuk ArahPengantar kursusPengantar kelangsungan bisnis dan pemulihan bencana Amazon S3Bagian 2  Melindungi data dari penghapusan berbahaya dan tidak disengajaMenggunakan versioning Amazon S3Mengelola bucket yang mengaktifkan versioningMenambahkan Lapisan Perlindungan Ekstra dengan MFA DeleteUji pengetahuanBagian 3  Melindungi data untuk tujuan tata kelola dan kepatuhanPengantar Object LockMenerapkan Object LockUji pengetahuanBagian 4  Mencadangkan data untuk kepatuhanPengantar Replikasi ObjekMenetapkan izin untuk menggunakan replikasiMenyiapkan replikasiMemantau Kemajuan ReplikasiUji pengetahuan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-business--72215
46834,6343,,-1,Amazon Simple Storage Service (Amazon S3) Storage Classes Deep Dive (Indonesian),AbstrakAmazon S3 menawarkan rentang kelas penyimpanan untuk berbagai kasus penggunaan  Apakah Anda pernah bertanya pada diri Anda sendiri apa perbedaan antara kelas penyimpanan yang tersedia di Amazon S3 dan kelas penyimpanan yang harus Anda pilih  Dalam kursus ini  Anda belajar kelas penyimpanan yang tersedia di Amazon S3 dan untuk mengenali kesamaan dan perbedaan di antara kelas penyimpanan  Anda juga belajar mengidentifikasi dimensi harga yang terkait dengan setiap kelas penyimpanan  Dengan membandingkan fitur kelas penyimpanan dan dimensi harga  Anda belajar mengidentifikasi kelas penyimpanan optimal yang akan digunakan untuk beban kerja Anda  Tingkat kursus  Menengah  Durasi  60 menitAktivitasKursus ini mencakup materi online dan tes pengetahuan Tujuan kursusDalam kursus ini  Anda akan belajar  Menjelaskan karakteristik kelas penyimpanan Amazon S3 dan kasus penggunaan  Membandingkan dan mengontraskan kelas penyimpanan Amazon S3Audiens yang ditujuKursus ini ditujukan untuk  Arsitek cloud  Arsitek penyimpanan  Developer  Teknisi operasiPrasyaratSebaiknya peserta kursus ini memiliki  Menyelesaikan materi Mulai Menggunakan Amazon Simple Storage Service  Amazon S3  Menyelesaikan AWS Storage Offerings Kerangka kursusBagian 1  Gambaran Umum Kelas Penyimpanan  Kelas penyimpanan Amazon S3  Kelas penyimpanan untuk data yang sering diakses  Kelas penyimpanan untuk data yang jarang diakses  Kelas penyimpanan untuk akses yang tidak diketahui atau berubah  Kelas penyimpanan untuk mengarsipkan objek  Harga Amazon S3  Bagan perbandingan performa kelas penyimpanan  Tes pengetahuan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-storage-c-72217
46840,6349,,-1,AWS Elemental Link - Getting Started (Indonesian),Deskripsi kursusDalam kursus ini  Anda akan mempelajari cara memulai streaming video langsung menggunakan perangkat AWS Elemental Link  Anda akan melihat cara memesan perangkat Link  menyiapkan Link  dan cara membangun alur kerja streaming video langsung end to end ke AWS Elemental MediAlive  Level kursus  Dasar  Durasi  20 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup demonstrasi video  Tujuan kursusDalam kursus ini  Anda akan belajar  Membuat akun AWS  Memesan perangkat AWS Elemental Link  Menyiapkan perangkat Link  Membangun alur kerja video langsung dengan AWS Media Services dan Amazon CloudFrontSasaran pesertaKursus ini ditujukan untuk  Operator media baru dan berpengalaman  Siapa saja yang ingin memahami perangkat AWS Elemental LinkPrasyaratKami merekomendasikan bahwa peserta kursus ini memiliki  Tidak adaKerangka kursusModul 1  Gambaran umum tentang AWS Elemental Link  Perangkat AWS Elemental Link  Spesifikasi PerangkatModul 2  Memulai dengan AWS Elemental Link  Demonstrasi Video  Pelajari Lebih Lanjut tentang Link,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-elemental-link-getting-started-indonesian-72223
46847,6356,,-1,SaaS Business Fundamentals (Indonesian),Dalam kursus ini  Anda akan belajar tentang model pengiriman software as a service  SaaS  dan relevansinya yang semakin berkembang  dikarenakan adanya pergeseran preferensi konsumsi  Anda juga akan diperkenalkan dengan transformasi bisnis yang diperlukan untuk keberhasilan organisasi SaaS  sambil mempelajari studi kasus Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Sasaran PesertaKursus ini ditujukan untuk EksekutifPemimpin bisnisPemilik produkTujuan KursusDalam kursus ini  Anda akan mempelajari cara Mengenali konsep SaaS serta lanskap pasarnya Memahami dinamika bisnis model pengiriman SaaS Mendapatkan gambaran umum tentang transformasi organisasi yang diperlukan untuk keberhasilan transisi ke SaaS PrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui VideoDurasi1 5 jam,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/saas-business-fundamentals-indonesian-72230
46881,6390,,-1,Managing Amazon Simple Storage Service (Amazon S3) (Indonesian),Deskripsi kursusAmazon S3 menyediakan portofolio lengkap berisi alat manajemen penyimpanan yang mempermudah pengelolaan penyimpanan seiring dengan pertumbuhan penyimpanan tersebut  Dengan Amazon S3  Anda dapat mengatur  mengotomatiskan  dan memantau data untuk memenuhi persyaratan khusus bisnis dan organisasi Anda Dalam kursus ini  Anda akan belajar tentang teknik yang dapat digunakan untuk menyederhanakan manajemen penyimpanan Amazon S3 Anda  Anda juga akan menggunakan alat yang tersedia untuk memantau aktivitas  penyimpanan  dan tren performa Amazon S3  Tingkat kursus  Lanjutan  Durasi  110 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup pelajaran interaktif  demonstrasi  dan tes pengetahuan Tujuan kursusDalam kursus ini  Anda akan belajar untuk  Menggunakan penandaan di Amazon S3 secara efektif  Memantau panggilan API Amazon S3 menggunakan pencatatan akses server dan tingkat objek S3  Menggunakan dan menafsirkan laporan inventaris  Mengotomatiskan tugas menggunakan event notifikasi Amazon S3  Melakukan operasi batch skala besar pada objek Amazon S3 menggunakan operasi batch S3  Memantau performa dan penyimpanan Amazon S3 menggunakan Amazon CloudWatchSasaran pesertaKursus ini ditujukan untuk  Arsitek cloud  Arsitek penyimpanan  Developer  Teknisi operasiPrasyaratPeserta kursus ini sebaiknya  Menyelesaikan Berarsitektur di AWS atau pengalaman yang setara  Menyelesaikan Iktisar Penyimpanan AWS  Menyelesaikan Memulai dengan Penyimpanan AWSKerangka kursusPengantar  Pengantar kursus  Pengantar untuk mengelola penyimpanan Amazon S3Melacak Aktivitas Amazon S3 dengan Pencatatan Akses Server dan Tingkat Objek  Gambaran umum mencatat dengan Amazon S3  Menggunakan pencatatan akses server  Menggunakan AWS CloudTrail  Membandingkan pencatatan akses server dengan pencatatan CloudTrailMenggunakan Penandaan di Amazon S3  Menggunakan penandaan di Amazon S3Mengaudit Penyimpanan Anda dengan Inventaris Amazon S3  Menggunakan inventaris Amazon S3Menggunakan Notifikasi Event Amazon S3  Pengantar notifikasi event Amazon S3  Menggunakan notifikasi event Amazon S3Melakukan Operasi Kompleks pada Objek S3 dengan Operasi Batch  Pengantar operasi batch Amazon S3  Menggunakan operasi batch Amazon S3  Mengelola dan melacak tugasMemantau Performa dan Penyimpanan Amazon S3 menggunakan CloudWatch  Gambaran Umum Amazon CloudWatch  Metrik Amazon S3 yang dapat Anda pantau dengan CloudWatch,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/managing-amazon-simple-storage-service-amazon-s3--72264
46884,6393,,-1,Getting Started with Amazon Simple Storage Service (Amazon S3) (Indonesian),Amazon Simple Storage Service  Amazon S3  adalah layanan penyimpanan objek yang menawarkan skalabilitas  ketersediaan data  keamanan  dan kinerja terdepan di industri  Artinya  semua pelanggan  terlepas ukuran industrinya  dapat menggunakan Amazon S3 untuk menyimpan dan melindungi data sebanyak apa pun untuk berbagai kasus penggunaan  seperti situs web  pencadangan dan pemulihan  arsip  aplikasi perusahaan  perangkat IoT  dan analisis big data  Dalam kursus ini  Anda akan memperoleh pengetahuan yang dibutuhkan untuk mulai menggunakan Amazon Simple Storage Service  Amazon S3  Anda belajar tentang elemen kunci dari Amazon S3 dan mengeksplorasi cara mengonfigurasi masing masing elemen  Anda belajar cara mengunggah data ke Amazon S3  dan layanan AWS tambahan yang dapat Anda gunakan untuk mentransfer data ke Amazon S3 dalam jumlah besar  Anda juga mempelajari elemen dasar keamanan dalam Amazon S3  Akhirnya  Anda meninjau bagaimana Amazon S3 terintegrasi dengan layanan lain untuk kasus penggunaan tertentu  Tingkat kursus  Menengah  Durasi  60 menitAktivitasKursus ini mencakup materi online dan uji pengetahuan Tujuan kursusDalam kursus ini  Anda akan belajar  Menjelaskan komponen utama dari implementasi Amazon S3  Menjelaskan alat dan operasi yang dapat Anda gunakan untuk berinteraksi dengan Amazon S3  Menjelaskan persyaratan dan batasan untuk mengunggah data ke Amazon S3  Membuat bucket Amazon S3 dan mengunggah objek ke dalamnya  Menjelaskan mekanisme keamanan dan kontrol akses utama yang tersedia di Amazon S3  Memblokir akses publik ke bucket S3  Menjelaskan integrasi kunci Amazon S3 dengan layanan lain untuk kasus penggunaan spesifikSasaran pesertaKursus ini ditujukan untuk  Arsitek cloud  Arsitek penyimpanan  Developer  Teknisi operasiPrasyaratSebaiknya peserta kursus ini memiliki  Menyelesaikan materiGetting Started with AWS Storage   Garis besar kursusBagian 1  Dasar dasar Amazon S3  Pengantar kursus  Dasar dasar penyimpanan  Dasar dasar Amazon S3  Berinteraksi dengan Amazon S3Bagian 2  Manajemen dan Keamanan Data  Manajemen Data Amazon S3  Layanan Migrasi Data Cloud  Mengamankan akses data  Mengenkripsi data  Integrasi layanan Amazon S3  Uji pengetahuan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/getting-started-with-amazon-simple-storage-servic-72267
46890,6399,,-1,AWS Certification Official Practice Question Sets (Indonesian),AWS Certification Official Practice Question Sets berisi 20 soal yang dikembangkan oleh AWS untuk menunjukkan gaya ujian sertifikasi kami  Anda dapat mencoba pertanyaan bergaya ujian ini  yang dilengkapi umpan balik mendetail dan sumber daya terkait untuk membantu memperdalam pemahaman Anda Kumpulan 20 soal yang tersedia dalam bahasa Indonesia adalah AWS Certified Cloud Practitioner Official Practice Question Set  Indonesian ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-certification-official-practice-question-sets-72273
46911,6420,,-1,PostgreSQL Fundamentals (Indonesian),Kursus ini memberikan Pengantar dasar PostgreSQL  yang merupakan sistem manajemen basis data relasional sumber terbuka  Anda akan mempelajari sejarah PostgreSQL  pengantar basis data  dan mempelajari hal mendasar terkait PostgreSQL  Anda juga akan mempelajari cara untuk mulai menggunakan basis data PostgreSQL Sasaran pesertaKursus ini ditujukan untuk Administrator basis dataDeveloper basis dataArsitek basis dataEngineer basis dataTujuan kursusDalam kursus ini  Anda akan mempelajari cara Mulai menggunakan basis data PostgreSQLPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Pengetahuan tentang basis data relasionalPengetahuan tentang bahasa kueri terstruktur  SQL Metode penyampaianKursus ini disampaikan melaluiPelatihan digitalDurasi20 menitGaris besar kursusKursus ini akan membahas konsep berikut Sejarah PostgreSQLGaris silsilah PostgreSQLBasis data 101Basis data 101   TransaksiBasis data 101   IsolasiPostgreSQL 101FiturBatasan basis dataTerminologi PostgreSQL,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/postgresql-fundamentals-indonesian-72294
46914,6423,,Amazon DynamoDB,Migrating from Microsoft SQL Server to Amazon DynamoDB (Indonesian),Deskripsi kursusAmazon DynamoDB adalah penawaran basis data NoSQL cloud native dari Amazon Web Services  AWS  Karakteristik skala dan kinerjanya menjadikan DynamoDB salah satu layanan yang paling cepat berkembang dalam sejarah AWS  Dalam kursus ketiga dari kurikulum Bebaskan Diri Dari Basis Data Lama ini  AWS Hero Alex DeBrie mendemonstrasikan secara mendetail proses migrasi basis data Microsoft SQL Server ke DynamoDB  Anda dapat menyaksikan Alex menjelaskan langkah langkah proses migrasi tersebut atau ikut mempraktikkannya langsung menggunakan akun AWS Anda sendiri    Tingkatan kursus  Menengah  Durasi  45 MenitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar AktivitasKursus ini mencakup presentasi dan demonstrasi video Tujuan kursusDalam kursus ini  Anda akan belajar  Melakukan migrasi dari basis data Microsoft SQL Server warisan ke basis data NoSQL cloud native dengan Amazon DynamoDBKursus ini ditujukan untuk  Pelanggan  pengguna Amazon  dan Partner AWS yang memiliki pengalaman dengan AWS  termasuk latar belakang dalam administrasi dan desain basis data  Teknisi platform data  Developer basis data  Arsitek solusiPrasyaratKami merekomendasikan peserta kursus ini memiliki  Pemahaman dasar tentang basis data  termasuk pemeliharaan dan dukungan  Telah mengikuti kursus AWS Planning and Designing DatabasesKerangka kursusKursus 3  Migrating from Microsoft SQL Server to Amazon DynamoDB  Pelajaran 1  Pengantar  Pelajaran 2  Membuat basis data SQL Server  Pelajaran 3  Memuat basis data SQL Server Anda dengan sampel data  Pelajaran 4  Membuat tabel DynamoDB  Pelajaran 5  Membuat instans replikasi di AWS Database Migration Service  AWS DMS  Pelajaran 6  Membuat endpoint di AWS DMS  Pelajaran 7  Membuat tugas replikasi di AWS DMS  Pelajaran 8  Menyelesaikan migrasi dan membersihkan sumber daya  Pelajaran 9  Kesimpulan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/migrating-from-microsoft-sql-server-to-amazon-dyn-72297
