,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
56963,7418,,-1,Initiation à la peinture sur soie : créez des pièces uniques,D couvrez les rudiments de la peinture sur la plus noble des mati res textiles et apprenez   cr er des pi ces d coratives originales et color es Introduction  Les outils et les fondamentaux  Espace de travail et d finition du projet  Peindre la soie  Pour aller plus loin  Projet final On ne s'ennuie jamais avec la peinture sur soie  Cette technique plurielle permet de cr er des accessoires de mode et de d coration  mais aussi des costumes ou des sc nographies  Une polyvalence que Sokina Guillemot aime par dessus tout  Et la soie le lui rend bien   Dans ce cours Domestika  elle vous apprendra les rudiments de la peinture sur soie pour que vous soyez capable de cr er des  l ments d coratifs uniques  des foulards ou m me de customiser vos v tements  Apprenez   faire du textile un terrain de jeu cr atif  ,-1,Domestika,"Taught by
Sokina Guillemot",French,-1.0,https://www.classcentral.com/course/domestika-2910-introduction-to-silk-painting-crea-93971
56966,7421,,-1,"Techniques d’aquarelle moderne : couleur, onirisme et émotions",Constituez vos propres couleurs   l aquarelle et d couvrez une technique de peinture m ditative et relaxante  sans besoin d exp rience pr alable Introduction  Pr paration  La couleur  La r alisation  Que faire de son illustration    Projet final Les peintures de Jean Mallard sont une invitation   plonger dans le r ve  la po sie et la m ditation  Emplies de douceur  presque envo tantes  elles apaisent les esprits et transmettent des  motions fortes    Dans ce cours  vous d couvrirez comment le peintre cr e lui m me ses pigments pour aboutir   des illustrations pleines d onirisme  Apr s l avoir suivi  vous serez capable de cr er une peinture   l'aquarelle  puissante et intime ,-1,Domestika,"Taught by
Jean Mallard",French,-1.0,https://www.classcentral.com/course/domestika-2914-modern-watercolor-techniques-color-93974
56993,7448,,-1,Paysages : approche par le carnet de dessin et la couleur,Observez  interpr tez et repr sentez un paysage en d couvrant une approche de dessin bas e sur la spontan it  la couleur  la lumi re et l utilisation d un carnet de croquis Introduction  Techniques de travail  Immersion color e  La naissance d'une s rie  Projet final Pour Agn s Decourchelle  le dessin est un langage et les mots sont des couleurs  des lumi res  des contrastes  Son trac  libre et son approche unique de la lumi re lui ont permis de collaborer avec de grands noms de la presse comme The Guardian ou The New York Times   Dans ce cours  elle vous apprendra   sublimer un paysage et   saisir la beaut  de la lumi re gr ce   des techniques originales de dessin bas es sur la couleur  la composition et l utilisation d un carnet de croquis  Gr ce   ses conseils avis s  vous saurez capturer l essence d un lieu  sans jamais alt rer la spontan it  de vos traits ,-1,Domestika,"Taught by
Agnès Decourchelle",French,-1.0,https://www.classcentral.com/course/domestika-2952-sketchbook-landscapes-a-colorful-a-94001
56995,7450,,-1,Lettering 3D : créez une composition bluffante,D couvrez des techniques de dessin manuelles et num riques pour r aliser une composition lettering 3D avec un effet trompe l oeil absolument spectaculaire Introduction  Introduction aux outils et aux diff rents styles de lettering  Le projet  La cr ation du lettering  Une autre approche au lettering  Projet final D fier les limites du r el  explorer les fronti res de l illusion  surprendre avec les mots et leur sens  Voici ce que vous propose de faire Tarwane   travers l art du lettering      ses c t s  vous apprendrez des techniques pour dessiner un lettrage avec un effet trompe l' il saisissant    partir du mot de votre choix  Vous l'appliquerez ensuite sur un produit destin    la vente en utilisant un mock up ,-1,Domestika,"Taught by
Tarwane",French,-1.0,https://www.classcentral.com/course/domestika-2954-3d-lettering-create-a-striking-com-94003
57014,7469,,-1,Broderie à l’aiguille : créez une composition végétale,Donnez de la mati re et de l originalit    vos broderies en cr ant pas   pas un motif v g tal pr cis et fin gr ce   des techniques traditionnelles   l aiguille Introduction  Mat riel et processus cr atif  D marrer votre broderie  Travail sur le projet final  Autres astuces et conseils  Projet final Laisser parler son intuition et se faire plaisir   voil  ce que Z lia Smith aime le plus dans son travail d'orf vre   l'aiguille  Avec des fils et un peu de patience  elle est capable de cr er des motifs aussi beaux que minutieux  apportant de la mati re et de l originalit    n importe quel bout de tissu   Dans ce cours plein d astuces et de bons conseils  les plantes seront   l honneur  Gr ce   la passion communicative de Z lia pour la cr ation textile  vous apprendrez les bases et les techniques de la broderie   l aiguille et cr erez une splendide composition v g tale sur un tambour   broder ,-1,Domestika,"Taught by
Zélia Smith",French,-1.0,https://www.classcentral.com/course/domestika-2979-needle-embroidery-create-a-natural-94022
57026,7481,,-1,Portrait au smartphone : quand la lumière sublime les peaux,Saisissez la beaut  des personnes de votre entourage en les photographiant dans une lumi re et une ambiance uniques Introduction  Documenter son quotidien  Composer avec la diversit    crire avec la lumi re  Capturer ses muses  Projet final Le regard de N h mie Lemal est inimitable  Elle apporte de la lumi re partout o  elle pose son appareil photo et sait sublimer un mod le en un coup de d clencheur  Pour elle  la photographie doit laisser s exprimer les non dits et c l brer la beaut  de la diversit     ses c t s  vous apprendrez   utiliser la lumi re en photographie et   cr er des ambiances d int rieur originales    la fin de ce cours  vous saurez photographier vos proches dans la chaleur de votre foyer pour en faire vos muses quotidiennes ,-1,Domestika,"Taught by
Néhémie Lemal",French,-1.0,https://www.classcentral.com/course/domestika-2998-mobile-photography-portraits-to-hi-94034
57055,7510,,-1,Illustration rétro : du crayon traditionnel aux outils numériques,Laissez libre cours   votre cr ativit  et d couvrez les outils de Photoshop pour cr er une illustration r tro et color e qui vous ressemble Introduction  Explorations  Pr parer sa composition  Cr er son illustration num rique  Animation d'un  l ment isol   Projet final Tant t de la peinture traditionnelle  tant t un crayon num rique  Des personnages f minins  mancip s  Des lignes courb es ou des rayures color es  L univers d Alice Des est vaste  souvent engag  et r solument r tro   Cette illustratrice  qui aime jouer avec tous les supports  vous enseignera les grandes techniques du dessin sur Photoshop  Pour le projet final  vous cr erez une illustration avec des outils   la fois traditionnels et num riques    la fin de ce cours  vous aurez trouv  votre propre ton et serez m me capable de cr er un GIF anim   ,-1,Domestika,"Taught by
Alice Des",French,-1.0,https://www.classcentral.com/course/domestika-3035-retro-illustration-from-traditiona-94063
57072,7527,,-1,Illustration 3D : de la modélisation au lighting,Apprenez   utiliser Cinema 4D  OctaneRender et After Effects et d couvrez toutes les  tapes pour cr er une styleframe 3D d cal e et color e Introduction  Comprendre la styleframe 3D  Cr er une styleframe 3D  Partager son travail  Projet final La lumi re est fondamentale dans le travail de l artiste 3D Melvin le Riboter  Il la saisit  la sublime et la traduit en image  Son univers d cal  peupl  de couleurs vives et de textures r alistes  allie le travail conceptuel aux prouesses techniques   Dans ce cours Domestika  vous apprendrez   cr er une styleframe 3D de A   Z  en utilisant Cinema 4D et OctaneRender  Vous peaufinerez le rendu sur After Effects pour aboutir   un visuel unique  riche en lumi re et en textures ,-1,Domestika,"Taught by
Melvin Le Riboter",French,-1.0,https://www.classcentral.com/course/domestika-3062-3d-illustration-from-modeling-to-l-94080
57073,7528,,-1,Animations envoûtantes en 2D et 3D,Approfondissez votre ma trise d After Effects et de Cinema 4D et apprenez   mod liser un objet en 3D avec des ornements anim s dans un univers   la fois sombre et color  Introduction  Pr paration  Design et animation  Assemblage et mise en couleur  Pour aller plus loin  Projet final Imaginez un peu   pouvoir donner vie   une illustration  la faire bouger  s animer  presque danser  C est ce que vous propose de faire Jordan Coelho alias Oelhan  un artiste num rique prolifique et touche tout capable de donner un mouvement envo tant   n importe quelle illustration gr ce au motion design   Dans ce cours tr s complet  il vous apprendra   dessiner num riquement une amphore    la mod liser en 3D et   cr er des textures anim es en 2D    vous de vous approprier ses m thodes pour cr er des  uvres uniques qui semblent valser  ,-1,Domestika,"Taught by
Oelhan",French,-1.0,https://www.classcentral.com/course/domestika-3063-captivating-animations-in-2d-and-3-94081
57081,7536,,-1,Création d’aquarelles délicates pour l’illustration narrative,D couvrez comment l aquarelle peut raconter des histoires en illustrant un animal anthropomorphique entour  de fleurs d licates et de v g tation Introduction  Recherche d'inspiration et premiers pas  La peinture   l'aquarelle  Partager votre illustration  Projet final En entrant dans l univers de C cile et de ses aquarelles subtiles aux tons pastel  vous plongerez dans la douceur  le r ve et le merveilleux de l enfance  Vous d couvrirez vite que les illustrations ont le m me pouvoir que les mots   raconter une histoire   Dans ce cours  elle vous transmettra sa passion pour les peintures d animaux aux motifs d licats  r alis es au pinceau fin  Vous apprendrez des techniques d aquarelle et repr senterez un personnage animal unique ,-1,Domestika,"Taught by
Cécile Metzger",French,-1.0,https://www.classcentral.com/course/domestika-3085-delicate-watercolors-for-narrative-94089
57091,7546,,-1,Graphisme en mouvement : créez un poster animé,Apprenez   utiliser After Effects et la suite Adobe pour mettre en  uvre un projet graphique  ditorial et digital    la crois e des chemins entre la 2D et la 3D Introduction  Recherche et concept  Conception du poster  Mise en valeur du poster  Projet final Nassim Bouaza et M ric Chaperon sont les heureux fondateurs de Plus M rs  un studio de cr ation d avant garde sp cialis  dans la conception d identit s visuelles et le motion design  Exp rimenter  jouer avec le statique et le mouvement  la 2D et la 3D et  surtout  se compl menter  Voil  ce qui fait la force de ce duo ing nieux     leurs c t s  vous apprendrez   r fl chir   un concept visuel fort pour un projet graphique  digital et  ditorial  et   mettre en place une direction artistique adapt e   vos clients  Pour le projet final  vous cr erez un poster anim  sur After Effects ,-1,Domestika,"Taught by
Plus Mûrs",French,-1.0,https://www.classcentral.com/course/domestika-3097-motion-graphics-create-an-animated-94099
57093,7548,,-1,Initiation au stop motion : créez une boucle animée de A à Z,Mes sources d'inspiration  Pr sentation  Les fondamentaux  D couverte des outils et des supports  Les figurines et le d cor  Le logiciel Dragonframe  Le sc nario et le storyboard   tape de documentation  D cor et assemblage des  l ments 1  D cor et assemblage des  l ments 2  Placement   cam ra et sources lumineuses  Mise en place  Animation des  l ments 1  Animation des  l ments 2  Des petits effets 1  Des petits effets 2  Des petits effets 3  Des petits effets 4  Masquage des tiges et des supports 1  Masquage des tiges et des supports 2  Masquage des tiges et des supports 3  Design sonore et partage en ligne 1  Design sonore et partage en ligne 2  Initiation au stop motion   cr ez une boucle anim e de A   Z,-1,Domestika,"Taught by
Victor Haegelin",French,-1.0,https://www.classcentral.com/course/domestika-3105-introduction-to-stop-motion-create-94101
57097,7552,,-1,Initiation à la gouache : voyage coloré au Japon,Apprivoisez les techniques de la peinture   la gouache pour cr er une illustration japonisante aux couleurs  clatantes et riche en d tails Introduction  Les bases  L'illustration  La gouache  Mettre en avant votre illustration  Projet final Des couleurs vibrantes et po tiques  des textures particuli rement riches  des d tails fins appos s par touches d licates  La peinture   la gouache offre une infinit  de possibilit s  Pour l illustratrice Lil Sire  il s'agit d un terrain de jeu quotidien  qu elle alimente en s inspirant du folklore japonais et de l clat de la nature   Dans ce cours  vous voyagerez en plein c ur de la culture nippone tout en apprenant les secrets de la peinture   la gouache    la fin du cours  vous saurez trouver l inspiration et r aliser une illustration  de la ma trise des aplats   la vente en ligne ,-1,Domestika,"Taught by
Lil Sire",French,-1.0,https://www.classcentral.com/course/domestika-3120-introduction-to-gouache-a-chromati-94105
